"code NSF";"code scolarité";"sigle type formation";"libellé type formation";"libellé formation principal";"sigle formation";durée;"niveau de sortie indicatif";"code RNCP";"niveau de certification";"libellé niveau de certification";tutelle;"URL et ID Onisep";domaine/sous-domaine
251;13525107;;master;"master mention génie mécanique";;"2 ans";"Bac + 5";31495;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5109;"mécanique/mécanique (généralités)"
251;;FCIL;"formation complémentaire d'initiative locale";"FCIL Technicien préparateur bateaux";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2451;"mécanique/construction navale | mécanique/mécanique (généralités)"
251;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de Lille de l'Université de Lille spécialité mécanique";Polytech;"3 ans";"Bac + 5";22381;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5531;"mécanique/aéronautique | mécanique/mécanique (généralités) | sciences/physique"
251;50025126;CAP;"certificat d'aptitude professionnelle";"CAP Outillages en outils à découper et à emboutir";;"2 ans";"CAP ou équivalent";646;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.508;"mécanique/mécanique (généralités) | matières premières, fabrication, industries/métallurgie, sidérurgie | mécanique/travail des métaux"
251;40025109;;"baccalauréat professionnel";"bac pro transports par câbles et remontées mécaniques";TCRM;"3 ans";"Bac ou équivalent";37309;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8260;"électricité, électronique, robotique/électrotechnique | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités) | matières premières, fabrication, industries/métallurgie, sidérurgie | logistique, transport/transport"
251;56T25106;TP;"titre professionnel";"TP monteur qualifié d'équipements industriels";;"1 an";"CAP ou équivalent";34148;5;"niveau 3 (niveau CAP)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.3129;"électricité, électronique, robotique/électrotechnique | mécanique/mécanique (généralités) | sciences/physique"
251;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'École polytechnique universitaire de l'université Lyon I spécialité mécanique";Polytech;"3 ans";"Bac + 5";4205;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5394;"mécanique/aéronautique | mécanique/mécanique (généralités) | sciences/physique"
251;20525101;;licence;"licence mention mécanique";;"3 ans";"Bac + 3";24535;2;"niveau 6 (bac + 3)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5013;"mécanique/mécanique (généralités) | sciences/physique"
251;36T25101;TP;"titre professionnel";"TP technicien supérieur méthodes produit process";;"2 ans";"Bac + 2";34149;3;"niveau 5 (bac + 2)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.3939;"matières premières, fabrication, industries/études et développement | matières premières, fabrication, industries/fabrication, productique | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation"
251;50025130;CAP;"certificat d'aptitude professionnelle";"CAP Développement option 1 fabrication et entretien mécanique (Polynésie française, Nouvelle-Calédonie)";;"2 ans";"CAP ou équivalent";;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5328;"matières premières, fabrication, industries/fabrication, productique | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités)"
251;40025108;;"baccalauréat professionnel";"bac pro technicien modeleur";;"3 ans";"Bac ou équivalent";38313;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.483;"mécanique/mécanique (généralités) | matières premières, fabrication, industries/métallurgie, sidérurgie | mécanique/travail des métaux"
252;;FCIL;"formation complémentaire d'initiative locale";"FCIL Maintenance et restauration de véhicules historiques (post CAP)";;"1 an";"CAP ou équivalent + 1 an";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3929;mécanique/automobile
"310 | 252";;MSc;"master of science";"MSc Transforming Mobility : Business Models and Vehicles for the Future";;"1 an";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.7198;"gestion des entreprises, comptabilité/administration de l'entreprise | mécanique/automobile | matières premières, fabrication, industries/fonction production (généralités)"
252;;;"formation d'école spécialisée";"Commercial en Automobile";;"1 an";"Bac ou équivalent";35564;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2322;"mécanique/automobile | commerce, marketing, vente/grande distribution et petits commerces"
252;46X25201;;"formation d'école spécialisée";"Conseiller technique cycles";;"1 an";"Bac ou équivalent";36721;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.3642;"mécanique/cycle, moto | matières premières, fabrication, industries/génie industriel"
252;56T25205;TP;"titre professionnel";"TP mécanicien réparateur de motocycles";;"1 an";"CAP ou équivalent";35936;5;"niveau 3 (niveau CAP)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.7417;"mécanique/automobile | mécanique/cycle, moto | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités)"
252;32225202;;"formation d'école spécialisée";"Diplôme d'expert en automobile";;"1 an";"Bac + 2";2829;3;"niveau 5 (bac + 2)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.961;"mécanique/automobile | matières premières, fabrication, industries/génie industriel | mécanique/mécanique (généralités)"
252;40025222;;"classe de 2de professionnelle";"classe de 2de professionnelle métiers de la maintenance des matériels et des véhicules";;"1 an";Seconde;;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.6813;"mécanique/automobile | matières premières, fabrication, industries/maintenance, qualité"
252;;FCIL;"formation complémentaire d'initiative locale";"FCIL Contrôleur technique automobile";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2788;mécanique/automobile
252;56T25207;TP;"titre professionnel";"TP mécanicien automobile";;"1 an";"CAP ou équivalent";38102;5;"niveau 3 (niveau CAP)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.9340;"mécanique/automobile | mécanique/mécanique (généralités)"
252;;FCIL;"formation complémentaire d'initiative locale";"FCIL Véhicules nautiques motorisés";;"1 an";"Bac + 1";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.2141;"mécanique/construction navale | mécanique/mécanique (généralités)"
252;46X25202;;"formation d'école spécialisée";"Carrossier peintre";;"2 ans";"Bac ou équivalent";36200;4;"niveau 4 (bac ou équivalent)";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.8137;"mécanique/automobile | matières premières, fabrication, industries/maintenance, qualité"
252;56T25202;TP;"titre professionnel";"TP mécanicien réparateur de matériels de chantier et de manutention";;"1 an";"CAP ou équivalent";37545;5;"niveau 3 (niveau CAP)";"Ministère du travail, de l'emploi et du dialogue social";https://www.onisep.fr/http/redirection/formation/slug/FOR.7843;mécanique/engins
252;50025221;CAP;"certificat d'aptitude professionnelle";"CAP Maintenance des matériels option A matériels agricoles";;"2 ans";"CAP ou équivalent";29656;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5849;"mécanique/machinisme agricole | mécanique/mécanique (généralités)"
252;50025219;CAP;"certificat d'aptitude professionnelle";"CAP Maintenance des véhicules option B véhicules de transport routier";;"2 ans";"CAP ou équivalent";19118;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5821;"mécanique/automobile | matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités)"
252;50025223;CAP;"certificat d'aptitude professionnelle";"CAP Maintenance des matériels option C matériels d'espaces verts";;"2 ans";"CAP ou équivalent";29638;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5710;"matières premières, fabrication, industries/maintenance, qualité | mécanique/mécanique (généralités)"
252;;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut supérieur de l'automobile et des transports de Nevers de l'université de Dijon";ISAT;"3 ans";"Bac + 5";4554;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.6025;"mécanique/aéronautique | arts, culture, artisanat/arts graphiques | mécanique/automobile | électricité, électronique, robotique/électronique | environnement, énergies, propreté/énergies | informatique, Internet/informatique (généralités) | matières premières, fabrication, industries/matériaux | mécanique/mécanique (généralités) | matières premières, fabrication, industries/méthodes industrialisation | sciences/physique | logistique, transport/transport | environnement, énergies, propreté/urbanisme"
253;;;"formation d'école spécialisée";"Master of Science Aerospace Engineering";;"2 ans";"Bac + 5";;1;"niveau 7 (bac + 5)";"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation";https://www.onisep.fr/http/redirection/formation/slug/FOR.5016;mécanique/aéronautique
253;46125302;"MC (futur CS)";"mention complémentaire (futur CS)";"MC (futur CS) Aéronautique option avions à moteurs à pistons";;"1 an";"Bac + 1";37924;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5724;mécanique/aéronautique
253;;"mastère spé.";"mastère spécialisé";"mastère spé. Unmanned Aircraft Systems Services and Management";;"1 an";"Bac + 6";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.4612;mécanique/aéronautique
253;;;"formation d'école spécialisée";"Master of Science Aerospace Systems - Navigation and Telecommunications";AS-NAT;"2 ans";"Bac + 5";;0;"non inscrit au RNCP";"non renseigné";https://www.onisep.fr/http/redirection/formation/slug/FOR.1864;"mécanique/aéronautique | électricité, électronique, robotique/télécommunications"
253;46125305;"MC (futur CS)";"mention complémentaire (futur CS)";"MC (futur CS) Aéronautique option avionique";;"1 an";"Bac + 1";37924;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5723;"mécanique/aéronautique | électricité, électronique, robotique/électronique"
253;46125301;"MC (futur CS)";"mention complémentaire (futur CS)";"MC (futur CS) Aéronautique option avions à moteurs à turbines";;"1 an";"Bac + 1";37924;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de la Jeunesse";https://www.onisep.fr/http/redirection/formation/slug/FOR.5725;mécanique/aéronautique
